id,dataset,weight,height,sex
ID4069,training,63.4,144.5,0
ID4070,training,66.8,165.4,1
ID4071,training,69.9,177.7,1
ID4072,training,69,171.4,1
ID4073,training,63.7,127.6,0
ID4074,training,69.5,178,0
ID4075,training,64.7,144.8,0
ID4076,training,61.9,138.6,0
ID4077,training,70,179.8,1
ID4078,training,69.8,186.7,1
ID4079,training,69.7,188.2,1
ID4080,training,69.4,164.4,0
ID4081,training,65.4,159.6,1
ID4082,training,62.3,129.4,0
ID4083,training,65.8,164.1,1
ID4084,training,68.2,184.3,1
ID4085,training,68.7,187,1
ID4086,training,64,139.9,0
ID4087,training,65.9,142.8,0
ID4088,training,69.4,168.2,0
ID4089,training,67.1,178.3,1
ID4090,training,62.7,130.1,0
ID4091,training,63.2,141.5,0
ID4092,training,63.9,149.9,0
ID4093,training,66.8,172.5,1
ID4094,training,62.6,136.8,0
ID4095,training,65.9,167.6,1
ID4096,training,70,176.6,1
ID4097,training,66.2,143.7,0
ID4098,training,68.2,176.6,1
ID4099,training,63.1,135.8,0
ID4100,training,60.7,130.6,0
ID4101,training,67.6,179.9,1
ID4102,training,62.3,139.3,0
ID4103,training,65.2,138.6,0
ID4104,training,67.5,180.3,1
ID4105,training,67.5,157.9,1
ID4106,training,67.2,187,1
ID4107,training,68.8,174.9,1
ID4108,training,64.4,151.9,0
ID4109,training,61.6,125.2,0
ID4110,training,68.1,187.3,1
ID4111,training,63.4,126.5,0
ID4112,training,64.8,156.9,0
ID4113,training,62.4,137.2,0
ID4114,training,65,157.6,1
ID4115,training,65.4,165.5,1
ID4116,training,67.3,164.9,0
ID4117,training,65.8,153.3,0
ID4118,training,65.1,153.1,1
ID4119,training,60.4,127.8,0
ID4120,training,61.5,128.6,0
ID4121,training,62.6,127.4,0
ID4122,training,67.1,182.2,1
ID4123,training,65.9,175.3,1
ID4124,training,70.4,178.9,1
ID4125,training,63.3,136.1,0
ID4126,training,58.5,128.8,0
ID4127,training,65.8,132.8,0
ID4128,training,64.5,136.8,0
ID4129,training,65.7,155.2,1
ID4130,training,69.8,167.8,0
ID4131,training,64.9,158.4,0
ID4132,training,66.4,172.8,1
ID4133,training,68.6,172.6,0
ID4134,training,65.8,139.5,1
ID4135,training,62.2,125.2,0
ID4136,training,68.6,180.8,1
ID4137,training,63.6,158.4,1
ID4138,training,71.7,185,1
ID4139,training,66.1,175.6,1
ID4140,training,63.2,134.9,0
ID4141,training,67.6,164.6,1
ID4142,training,68.5,170.9,1
ID4143,training,61.3,135.1,0
ID4144,training,64.6,142.8,0
ID4145,training,64.4,152.2,0
ID4146,training,63.8,134.4,0
ID4147,training,63.4,156.1,1
ID4148,training,63,127.6,0
ID4149,training,65.1,163.9,0
ID4150,training,65.1,174.7,1
ID4151,training,63.7,132.7,0
ID4152,training,70.2,182.1,0
ID4153,training,62.6,138,0
ID4154,training,61.6,143.6,0
ID4155,training,66.5,163.3,1
ID4156,training,68.7,178.2,1
ID4157,training,64.7,150.1,1
ID4158,training,67.1,144.3,0
ID4159,training,61.7,130.3,0
ID4160,training,68.5,187.2,1
ID4161,training,64.5,136.3,0
ID4162,training,62.2,126.9,0
ID4163,training,62.6,160.6,0
ID4164,training,64.9,161.6,1
ID4165,training,70.5,182.9,1
ID4166,training,63.9,136.9,0
ID4167,training,65,152.8,1
ID4168,training,62.3,149.4,1
ID4169,training,64.5,147.6,0
ID4170,training,69.3,189.9,1
ID4171,training,68.7,153.7,0
ID4172,training,65.8,175.9,1
ID4173,training,63.6,147.7,0
ID4174,training,66.9,164.2,1
ID4175,training,67,171.7,1
ID4176,training,65.8,157.3,0
ID4177,training,64,138.4,0
ID4178,training,61.5,127.4,0
ID4179,training,64.3,135.2,0
ID4180,training,66.4,172.7,1
ID4181,training,66.6,179.1,1
ID4182,training,65.3,145.5,0
ID4183,training,64.1,136.8,0
ID4184,training,64.6,165.5,1
ID4185,training,68.6,151.2,0
ID4186,training,67.4,168.3,0
ID4187,training,71.3,188,1
ID4188,training,62.1,132.3,0
ID4189,training,66.9,151.6,0
ID4190,training,70.6,187.5,1
ID4191,training,62.2,132.2,0
ID4192,training,67.3,186.3,1
ID4193,training,64.1,149.3,0
ID4194,training,67.5,168.8,1
ID4195,training,68,185.1,1
ID4196,training,66.7,158.2,0
ID4197,training,64.5,135.6,0
ID4198,training,68.3,173.5,0
ID4199,training,67.4,173.3,1
ID4200,training,65,142.3,0
ID4201,training,67.6,180.4,1
ID4202,training,69.5,183.3,1
ID4203,training,64.3,131.4,0
ID4204,training,63.4,133,0
ID4205,training,65,140.2,0
ID4206,training,62.7,145.3,0
ID4207,training,69,163.9,0
ID4208,training,64.9,135.4,0
ID4209,training,64.5,133,0
ID4210,training,63.6,135.4,0
ID4211,training,62.8,143.2,0
ID4212,training,62,126.4,0
ID4213,training,64.9,136.2,0
ID4214,training,65.4,140.6,0
ID4215,training,68.9,181.3,0
ID4216,training,66.7,164.9,0
ID4217,training,65.9,167.8,1
ID4218,training,61.8,127,0
ID4219,training,68.4,153.7,0
ID4220,training,63.9,149.8,0
ID4221,training,63.3,164.6,1
ID4222,training,64.4,135.3,0
ID4223,training,61.6,129.8,0
ID4224,training,67.3,166.8,1
ID4225,training,67,173.8,1
ID4226,training,69.5,162,1
ID4227,training,66.2,137.2,0
ID4228,training,64,156.4,0
ID4229,training,67.6,178.2,1
ID4230,training,70.1,176.6,1
ID4231,training,62.6,127.5,0
ID4232,training,64.5,132.7,0
ID4233,training,69.4,187.3,1
ID4234,training,63.3,126.4,0
ID4235,training,67,173.7,1
ID4236,training,67.9,168.8,1
ID4237,training,65.9,158.2,1
ID4238,training,65.1,147.8,0
ID4239,training,69.5,187.1,1
ID4240,training,62.5,142.6,0
ID4241,training,67.6,152.4,0
ID4242,training,62.2,131.7,0
ID4243,training,62.4,131.7,0
ID4244,training,68.4,189.2,1
ID4245,training,66.2,176.7,1
ID4246,training,64.3,155.3,0
ID4247,training,64.6,150.2,1
ID4248,training,66.8,157,0
ID4249,training,64.2,125.6,0
ID4250,training,67.4,174.7,1
ID4251,training,67.5,187.4,1
ID4252,training,69.6,173.9,1
ID4253,training,69.6,186.9,1
ID4254,training,70.9,182.3,1
ID4255,training,67.1,170.9,0
ID4256,training,68.3,183.2,1
ID4257,training,67.4,176.5,1
ID4258,training,66.1,153.3,0
ID4259,training,66.1,146.2,1
ID4260,training,68.7,188.8,1
ID4261,training,61.2,133,0
ID4262,training,68.3,186.3,1
ID4263,training,66.5,167.1,1
ID4264,training,69.3,180.2,1
ID4265,training,65.5,184.4,1
ID4266,training,68.4,179.9,1
ID4267,training,68.1,171.5,1
ID4268,training,66.7,155.1,1
ID4269,training,66.8,151.5,0
ID4270,training,68.3,172.1,1
ID4271,training,67.9,184.1,1
ID4272,training,69.2,166.3,1
ID4273,training,64,144.5,0
ID4274,training,64.7,160.8,1
ID4275,training,62.6,144.3,0
ID4276,training,63.7,134.2,0
ID4277,training,67.3,153.9,0
ID4278,training,66.8,179.5,1
ID4279,training,59.3,139.1,0
ID4280,training,64.1,127,0
ID4281,training,68,169.1,1
ID4282,training,68.2,184,1
ID4283,training,66.6,177.8,1
ID4284,training,65.6,133.4,0
ID4285,training,71.1,174.6,1
ID4286,training,69,188.3,1
ID4287,training,68.1,175.6,1
ID4288,training,66.2,147.6,0
ID4289,training,70,180.4,1
ID4290,training,63.9,126.8,0
ID4291,training,70.5,185,1
ID4292,training,62.9,130.8,0
ID4293,training,68,172.2,0
ID4294,training,66.8,176.8,1
ID4295,training,66.2,180.9,1
ID4296,training,67.5,182.9,1
ID4297,training,63.2,142.2,1
ID4298,training,69,180.8,1
ID4299,training,63.8,143.7,0
ID4300,training,67.3,142.9,0
ID4301,training,63.1,157.4,1
ID4302,training,68.2,173.5,1
ID4303,training,66.4,125.3,0
ID4304,training,67,151.7,0
ID4305,training,66.3,159,1
ID4306,training,60.9,128.5,0
ID4307,training,63.4,141.6,0
ID4308,training,66.5,164.3,1
ID4309,training,70.7,189.1,1
ID4310,training,67.1,165.1,1
ID4311,training,69,183.7,1
ID4312,training,64,146.3,0
ID4313,training,62.8,140.4,0
ID4314,training,68.1,138.9,0
ID4315,training,65.7,151,1
ID4316,training,61.4,131.2,0
ID4317,training,69.9,183.8,1
ID4318,training,65.1,140.5,1
ID4319,training,68.6,189.7,1
ID4320,training,65.7,130.6,0
ID4321,training,70,189,1
ID4322,training,64.9,141.5,0
ID4323,training,69.9,172.9,1
ID4324,training,67.5,151.8,0
ID4325,training,64.8,158.9,1
ID4326,training,63.1,125.9,0
ID4327,training,63.8,127.7,0
ID4328,training,64.1,141.3,0
ID4329,training,59.8,131,0
ID4330,training,61.9,140.8,1
ID4331,training,61.8,130.4,0
ID4332,training,66.2,155,0
ID4333,training,63.2,136.6,0
ID4334,training,65.3,174.3,1
ID4335,training,69.2,177.6,1
ID4336,training,64.5,140,0
ID4337,training,64,142.6,0
ID4338,training,63.1,153.9,1
ID4339,training,65.3,143.3,0
ID4340,training,67.2,166.6,0
ID4341,training,65.7,149.7,0
ID4342,training,63.9,155.1,1
ID4343,training,65,145.1,0
ID4344,training,63.3,134.4,0
ID4345,training,66.8,168.1,1
ID4346,training,64.7,130.4,0
ID4347,training,64.9,133.9,0
ID4348,training,60.1,127.7,0
ID4349,training,67.7,177.7,1
ID4350,training,63.6,167,1
ID4351,training,65.6,164.2,0
ID4352,training,65.4,147.4,0
ID4353,training,65.4,136.5,0
ID4354,training,71.8,189.6,1
ID4355,training,67.1,173.7,1
ID4356,training,64.2,151.5,0
ID4357,training,69.1,158.4,0
ID4358,training,65.6,130.1,0
ID4359,training,65.2,146.2,0
ID4360,training,64.7,155.7,1
ID4361,training,72.1,184.7,1
ID4362,training,63.8,153.8,0
ID4363,training,66.6,153.4,1
ID4364,training,70.5,180.1,1
ID4365,training,71.7,189.4,1
ID4366,training,69.1,177,0
ID4367,training,66.9,161.2,1
ID4368,training,68,186.8,1
ID4369,training,66.4,174,1
ID4370,training,65.2,133.5,0
ID4371,training,67.1,164.5,1
ID4372,training,63.5,137.2,0
ID4373,training,66.8,179.5,1
ID4374,training,63.8,160.6,1
ID4375,training,64.7,135.5,0
ID4376,training,69.9,183.8,1
ID4377,training,62.5,129.3,0
ID4378,training,63.9,135.8,0
ID4379,training,64.9,157.4,0
ID4380,training,66.2,167.3,1
ID4381,training,66.1,160.3,0
ID4382,training,66,170.8,1
ID4383,training,62.3,134.1,0
ID4384,training,63.7,138.9,0
ID4385,training,64.8,156.1,0
ID4386,training,69.9,182.3,1
ID4387,training,65.4,153.8,0
ID4388,training,64.5,153.6,1
ID4389,training,64.4,162.5,1
ID4390,training,69,170.2,1
ID4391,training,65.8,160.3,0
ID4392,training,64.7,146.2,0
ID4393,training,63.9,153.9,1
ID4394,training,63.7,130.3,0
ID4395,training,67.1,161.5,0
ID4396,training,62.7,138.2,0
ID4397,training,66.1,162.2,1
ID4398,training,67.4,168.6,1
ID4399,training,69.1,188.3,1
ID4400,training,66.4,163.8,1
ID4401,training,63.8,152,0
ID4402,training,62.7,138.6,0
ID4403,training,65.2,143.9,0
ID4404,training,65.1,144.5,0
ID4405,training,67.2,175.9,1
ID4406,training,64.5,128.2,0
ID4407,training,67.9,178.2,1
ID4408,training,65.3,155.7,1
ID4409,training,67.3,187,1
ID4410,training,63.2,138.8,0
ID4411,training,69.1,174.6,1
ID4412,training,65.3,149.9,1
ID4413,training,63.3,126.4,0
ID4414,training,65.2,168.7,1
ID4415,training,64.8,131.4,0
ID4416,training,68.2,181.1,1
ID4417,training,64.8,155,0
ID4418,training,66.9,175.8,1
ID4419,training,64.3,149.2,0
ID4420,training,65.5,172,1
ID4421,training,66.9,151.2,1
ID4422,training,65.6,139.9,0
ID4423,training,70.9,187.1,1
ID4424,training,66.8,175,1
ID4425,training,68,166.6,1
ID4426,training,66.8,139.8,0
ID4427,training,68.7,168.5,0
ID4428,training,65.5,152.8,0
ID4429,training,67.9,184.6,1
ID4430,training,69.4,156.9,0
ID4431,training,63.9,168.1,1
ID4432,training,67.6,179,0
ID4433,training,65.7,158.8,0
ID4434,training,65.3,148.2,0
ID4435,training,68,160.3,0
ID4436,training,64.9,158.3,1
ID4437,training,63.9,145.8,0
ID4438,training,64.2,139.8,0
ID4439,training,59.4,136.4,1
ID4440,training,62.2,137.3,0
ID4441,training,69.4,184.4,1
ID4442,training,66.6,160.1,1
ID4443,training,68.9,164.2,1
ID4444,training,65.1,148.3,0
ID4445,training,66,148.8,0
ID4446,training,62.9,150.7,1
ID4447,training,64.3,131.7,0
ID4448,training,65.3,147.1,0
ID4449,training,69.2,184.9,1
ID4450,training,68.1,177.4,1
ID4451,training,67.3,178.6,1
ID4452,training,68.5,174.5,1
ID4453,training,64.8,132.6,0
ID4454,training,63.7,130.3,0
ID4455,training,65,146,0
ID4456,training,69.1,168.9,0
ID4457,training,66.2,154.9,0
ID4458,training,68.3,160.4,0
ID4459,training,64.2,146.6,0
ID4460,training,68.5,187.3,1
ID4461,training,62.8,138.5,0
ID4462,training,66.2,157.8,0
ID4463,training,67.1,145.8,0
ID4464,training,66,169.1,1
ID4465,training,62.6,141.3,0
ID4466,training,66.4,148.2,0
ID4467,training,65.9,168.2,1
ID4468,training,64.8,153.6,0
ID4469,training,66.3,159.2,1
ID4470,training,68,153.4,0
ID4471,training,63.7,154.7,0
ID4472,training,66,178.3,1
ID4473,training,63.2,147.7,0
ID4474,training,66.1,141.3,0
ID4475,training,66.6,189.8,1
ID4476,training,63.1,133.9,0
ID4477,training,62.5,133.8,0
ID4478,training,67.4,154,0
ID4479,training,63.1,130.5,0
ID4480,training,70,186.4,1
ID4481,training,64.4,142.8,0
ID4482,training,60.6,156.5,1
ID4483,training,62.4,142.8,0
ID4484,training,63.2,139.1,0
ID4485,training,64.5,127.7,0
ID4486,training,65,141.9,0
ID4487,training,67.7,180.9,1
ID4488,training,62.2,151.1,0
ID4489,training,64.7,132.6,0
ID4490,training,65.1,140.1,0
ID4491,training,65.2,145.3,0
ID4492,training,63.1,136.6,0
ID4493,training,65.6,162.4,1
ID4494,training,67.3,154.9,0
ID4495,training,65.8,134,0
ID4496,training,68.6,180.2,1
ID4497,training,63.8,132.6,0
ID4498,training,69.3,151.3,0
ID4499,training,66.8,178.2,1
ID4500,training,59.9,131.2,0
ID4501,training,71,186.8,1
ID4502,training,70,176.8,0
ID4503,training,68.8,181.1,1
ID4504,training,69.2,186.4,1
ID4505,training,67,175.9,1
ID4506,training,65.2,169.5,1
ID4507,training,64.3,143.4,0
ID4508,training,61.4,130.3,0
ID4509,training,66.6,171.6,1
ID4510,training,62.2,133.2,0
ID4511,training,67.7,163.9,1
ID4512,training,68.6,175.2,1
ID4513,training,62.5,128.4,0
ID4514,training,63,130,0
ID4515,training,63.8,142.4,0
ID4516,training,63,126.7,0
ID4517,training,61.4,141.4,0
ID4518,training,64.6,139.4,0
ID4519,training,64.2,153,0
ID4520,training,67.6,172.2,1
ID4521,training,67.2,158.4,1
ID4522,training,67.2,172.2,0
ID4523,training,65,156.1,0
ID4524,training,63.2,144.7,0
ID4525,training,62.9,161.3,0
ID4526,training,63.9,149.2,0
ID4527,training,62.2,132.1,0
ID4528,training,71.1,189.6,1
ID4529,training,68.3,173.4,0
ID4530,training,63.1,140.5,1
ID4531,training,66.4,153.3,1
ID4532,training,68.7,186.1,1
ID4533,training,67.5,166.4,1
ID4534,training,63.3,137.4,0
ID4535,training,64.8,167.1,1
ID4536,training,67.4,174.4,1
ID4537,training,64,143.8,0
ID4538,training,66.8,179.8,1
ID4539,training,67.2,178.7,1
ID4540,training,60.5,126.7,0
ID4541,training,65.9,172.6,1
ID4542,training,67.3,163.3,1
ID4543,training,64.8,141.2,0
ID4544,training,63.7,134.1,0
ID4545,training,62.7,166.1,1
ID4546,training,65,148.2,0
ID4547,training,64.5,157.1,1
ID4548,training,69,184,1
ID4549,training,69.9,185.7,1
ID4550,training,68,171.9,1
ID4551,training,65.6,152.8,0
ID4552,training,69.4,180.7,1
ID4553,training,65.7,129.7,0
ID4554,training,61.1,131.3,0
ID4555,training,65.5,159,0
ID4556,training,66.8,150.9,0
ID4557,training,67.2,171,1
ID4558,training,68.8,163,0
ID4559,training,67.1,147.8,0
ID4560,training,63,132,0
ID4561,training,67.9,177.2,1
ID4562,training,64.6,150.2,0
ID4563,training,67.7,183.7,1
ID4564,training,65.3,133.6,0
ID4565,training,69.2,177.7,1
ID4566,training,70,184.1,1
ID4567,training,64.3,148.7,0
ID4568,training,62.3,132.1,0
ID4569,training,61.8,128.3,0
ID4570,training,66.1,131.3,0
ID4571,training,64.6,134.2,0
ID4572,training,66.8,151.9,0
ID4573,training,64.9,158.4,1
ID4574,training,64.7,158,0
ID4575,training,65,144.8,0
ID4576,training,65.5,174.9,1
ID4577,training,66.9,150.6,0
ID4578,training,67.1,154.2,0
ID4579,training,63.9,146.8,0
ID4580,training,69.9,179.7,1
ID4581,training,62,141.2,0
ID4582,training,64.6,146.5,0
ID4583,training,67.3,185.9,1
ID4584,training,65.4,141.5,0
ID4585,training,65.3,137.4,0
ID4586,training,65.3,130.6,0
ID4587,training,63.7,144.3,0
ID4588,training,65.1,178.1,1
ID4589,training,70.8,184.5,1
ID4590,training,64,135.7,0
ID4591,training,70.2,184,1
ID4592,training,70.9,184.5,1
ID4593,training,61.5,142.5,0
ID4594,training,67.4,167.3,1
ID4595,training,65.4,146.1,1
ID4596,training,63.6,144.6,1
ID4597,training,68.7,189.8,1
ID4598,training,66.3,145.4,0
ID4599,training,64.6,133.4,0
ID4600,training,64.9,163.2,1
ID4601,training,66.8,186.9,1
ID4602,training,65.3,144.8,0
ID4603,training,68.7,160.4,0
ID4604,training,63.1,131.2,0
ID4605,training,64.5,147,0
ID4606,training,62.9,154.1,1
ID4607,training,61.3,149.9,1
ID4608,training,66.2,165.9,1
ID4609,training,67,160.7,0
ID4610,training,63.6,156.8,1
ID4611,training,64.8,158,1
ID4612,training,66.6,142.9,0
ID4613,training,63.9,143,0
ID4614,training,70.4,187.8,1
ID4615,training,63.1,132.6,0
ID4616,training,68.7,184.3,1
ID4617,training,61.8,136.8,0
ID4618,training,65.1,154.5,0
ID4619,training,63.9,137.8,0
ID4620,training,61,131.7,0
ID4621,training,68.4,166.6,0
ID4622,training,68.9,175.4,1
ID4623,training,62.4,125.6,0
ID4624,training,63.1,127.9,0
ID4625,training,69.6,188.9,1
ID4626,training,61.5,161,1
ID4627,training,65.9,149.1,0
ID4628,training,68.7,169.8,1
ID4629,training,60.9,140.2,1
ID4630,training,67,183.1,1
ID4631,training,70.5,175.1,0
ID4632,training,68.2,189.8,1
ID4633,training,68.4,188.8,1
ID4634,training,66.3,158.3,0
ID4635,training,64.4,143,0
ID4636,training,63.9,143.9,0
ID4637,training,66.1,151.8,0
ID4638,training,64.2,143.4,0
ID4639,training,65.8,148.5,0
ID4640,training,62.7,148.8,0
ID4641,training,65.3,149.5,0
ID4642,training,66.4,157.6,0
ID4643,training,65,137.9,0
ID4644,training,66.2,183.2,1
ID4645,training,64.8,166.1,1
ID4646,training,65.4,171.1,1
ID4647,training,67.9,181,1
ID4648,training,64.4,156.1,1
ID4649,training,65.7,139.4,0
ID4650,training,67,172.1,0
ID4651,training,64.3,128.6,0
ID4652,training,65.8,170.9,0
ID4653,training,68.4,164.9,1
ID4654,training,62.6,136.1,0
ID4655,training,65.9,157.2,0
ID4656,training,68,154.2,0
ID4657,training,63.9,160.6,0
ID4658,training,66.8,187,1
ID4659,training,67.6,156.7,0
ID4660,training,64,142.3,1
ID4661,training,64.1,134.2,0
ID4662,training,67.3,189.8,1
ID4663,training,64.7,139.5,0
ID4664,training,69.8,174.7,0
ID4665,training,62,131.4,0
ID4666,training,66.8,162,0
ID4667,training,64.3,136.1,0
ID4668,training,65.9,147.7,0
ID4669,training,66.3,174.2,1
ID4670,training,65.9,151.1,0
ID4671,training,66.4,162,1
ID4672,training,65.8,151.6,0
ID4673,training,69.7,182.5,1
ID4674,training,63.5,150.5,0
ID4675,training,66.5,152,0
ID4676,training,65.3,156,1
ID4677,training,67.5,159.6,1
ID4678,training,66.4,150.1,0
ID4679,training,68.5,175.4,1
ID4680,training,65.5,162,0
ID4681,training,64.3,138.3,0
ID4682,training,67.2,181.7,1
ID4683,training,64,133.1,0
ID4684,training,66,153.4,0
ID4685,training,63.8,128.2,0
ID4686,training,63.7,169.8,1
ID4687,training,66.4,160.4,1
ID4688,training,61.6,132.4,0
ID4689,training,63.2,125.7,0
ID4690,training,64.9,166.2,1
ID4691,training,66.2,141.6,0
ID4692,training,65.1,152.1,0
ID4693,training,65,137.6,0
ID4694,training,72.1,184.1,1
ID4695,training,65.4,128,0
ID4696,training,67.4,144.3,0
ID4697,training,65.4,140.7,0
ID4698,training,67.1,177.5,1
ID4699,training,67.7,169.5,1
ID4700,training,66.4,167.4,1
ID4701,training,67.7,174.8,0
ID4702,training,64.3,140.6,0
ID4703,training,65,129.8,0
ID4704,training,72.3,188.4,0
ID4705,training,65.8,162.5,1
ID4706,training,69.3,186.3,1
ID4707,training,69.5,187.9,1
ID4708,training,64.8,148.4,0
ID4709,training,70.4,183.4,1
ID4710,training,64.2,143.6,0
ID4711,training,65.5,128.9,0
ID4712,training,66.3,170.6,1
ID4713,training,62.9,127.2,0
ID4714,training,64,151,1
ID4715,training,62.9,131.1,0
ID4716,training,68.6,172.5,1
ID4717,training,69.1,179,1
ID4718,training,71,184.2,1
ID4719,training,69.2,175.2,1
ID4720,training,65.1,146.4,0
ID4721,training,64.4,143.6,0
ID4722,training,65.2,163.6,1
ID4723,training,65.1,159.1,1
ID4724,training,63.1,135.9,0
ID4725,training,66.6,162.6,1
ID4726,training,64.5,156.5,1
ID4727,training,65.3,136.5,0
ID4728,training,68,161.2,0
ID4729,training,66.2,153.7,0
ID4730,training,65.9,176.2,1
ID4731,training,60.8,127.4,0
ID4732,training,60.3,132.9,1
ID4733,training,72.7,186.2,1
ID4734,training,67,167.9,1
ID4735,training,62.1,144.8,0
ID4736,training,67.7,175.2,1
ID4737,training,61.5,136.4,0
ID4738,training,67.2,162.6,0
ID4739,training,63.2,140.5,0
ID4740,training,63.6,142,0
ID4741,training,67.4,161.9,0
ID4742,training,70.7,180.1,0
ID4743,training,64.4,138.1,1
ID4744,training,67.7,176.3,1
ID4745,training,63.4,130.4,0
ID4746,training,64,146.3,0
ID4747,training,61.2,127.2,0
